"peatland","date","wte","flag","year"
"BOGLK",2018-08-08,415.8,"M",2018
"BOGLK",2018-08-09,415.79,"M",2018
"BOGLK",2018-08-10,415.79,"M",2018
"BOGLK",2018-08-11,415.78,"M",2018
"BOGLK",2018-08-12,415.77,"M",2018
"BOGLK",2018-08-13,415.76,"M",2018
"BOGLK",2018-08-14,415.76,"M",2018
"BOGLK",2018-08-15,415.75,"M",2018
"BOGLK",2018-08-16,415.74,"M",2018
"BOGLK",2018-08-17,415.73,"M",2018
"BOGLK",2018-08-18,415.73,"M",2018
"BOGLK",2018-08-19,415.72,"M",2018
"BOGLK",2018-08-20,415.72,"M",2018
"BOGLK",2018-08-21,415.76,"M",2018
"BOGLK",2018-08-22,415.74,"M",2018
"BOGLK",2018-08-23,415.72,"M",2018
"BOGLK",2018-08-24,415.76,"M",2018
"BOGLK",2018-08-25,415.75,"M",2018
"BOGLK",2018-08-26,415.78,"M",2018
"BOGLK",2018-08-27,415.78,"M",2018
"BOGLK",2018-08-28,415.79,"M",2018
"BOGLK",2018-08-29,415.78,"M",2018
"BOGLK",2018-08-30,415.76,"M",2018
"BOGLK",2018-08-31,415.75,"M",2018
"BOGLK",2018-09-01,415.75,"M",2018
"BOGLK",2018-09-02,415.77,"M",2018
"BOGLK",2018-09-03,415.75,"M",2018
"BOGLK",2018-09-04,415.81,"M",2018
"BOGLK",2018-09-05,415.8,"M",2018
"BOGLK",2018-09-06,415.79,"M",2018
"BOGLK",2018-09-07,415.78,"M",2018
"BOGLK",2018-09-08,415.77,"M",2018
"BOGLK",2018-09-09,415.76,"M",2018
"BOGLK",2018-09-10,415.77,"M",2018
"BOGLK",2018-09-11,415.76,"M",2018
"BOGLK",2018-09-12,415.74,"M",2018
"BOGLK",2018-09-13,415.74,"M",2018
"BOGLK",2018-09-14,415.74,"M",2018
"BOGLK",2018-09-15,415.77,"M",2018
"BOGLK",2018-09-16,415.77,"M",2018
"BOGLK",2018-09-17,415.76,"M",2018
"BOGLK",2018-09-18,415.74,"M",2018
"BOGLK",2018-09-19,415.74,"M",2018
"BOGLK",2018-09-20,415.81,"M",2018
"BOGLK",2018-09-21,415.81,"M",2018
"BOGLK",2018-09-22,415.8,"M",2018
"BOGLK",2018-09-23,415.8,"M",2018
"BOGLK",2018-09-24,415.82,"M",2018
"BOGLK",2018-09-25,415.81,"M",2018
"BOGLK",2018-09-26,415.81,"M",2018
"BOGLK",2018-09-27,415.82,"M",2018
"BOGLK",2018-09-28,415.82,"M",2018
"BOGLK",2018-09-29,415.81,"M",2018
"BOGLK",2018-09-30,415.81,"M",2018
"BOGLK",2018-10-01,415.81,"M",2018
"BOGLK",2018-10-02,415.81,"M",2018
"BOGLK",2018-10-03,415.82,"M",2018
"BOGLK",2018-10-04,415.82,"M",2018
"BOGLK",2018-10-05,415.84,"M",2018
"BOGLK",2018-10-06,415.84,"M",2018
"BOGLK",2018-10-07,415.84,"M",2018
"BOGLK",2018-10-08,415.86,"M",2018
"BOGLK",2018-10-09,415.88,"M",2018
"BOGLK",2018-10-10,415.89,"M",2018
"BOGLK",2018-10-11,415.9,"M",2018
"BOGLK",2018-10-12,415.9,"M",2018
"BOGLK",2018-10-13,415.9,"M",2018
"BOGLK",2018-10-14,415.9,"M",2018
"BOGLK",2018-10-15,415.91,"M",2018
"BOGLK",2018-10-16,415.91,"M",2018
"BOGLK",2018-10-17,415.91,"M",2018
"BOGLK",2018-10-18,415.9,"M",2018
"BOGLK",2018-10-19,415.91,"M",2018
"BOGLK",2018-10-20,415.91,"M",2018
"BOGLK",2018-10-21,415.9,"M",2018
"BOGLK",2018-10-22,415.9,"M",2018
"BOGLK",2018-10-23,415.89,"M",2018
"BOGLK",2018-10-24,415.89,"M",2018
"BOGLK",2018-10-25,415.9,"M",2018
"BOGLK",2018-10-26,415.92,"M",2018
"BOGLK",2018-10-27,415.93,"M",2018
"BOGLK",2018-10-28,415.94,"M",2018
"BOGLK",2018-10-29,415.95,"M",2018
"BOGLK",2018-10-30,415.95,"M",2018
"BOGLK",2018-10-31,415.94,"M",2018
"BOGLK",2018-11-01,415.94,"M",2018
"BOGLK",2018-11-02,415.93,"M",2018
"BOGLK",2018-11-03,415.92,"M",2018
"BOGLK",2018-11-04,415.92,"M",2018
"BOGLK",2018-11-05,415.92,"M",2018
"BOGLK",2018-11-06,415.93,"M",2018
"BOGLK",2018-11-07,415.93,"M",2018
"BOGLK",2018-11-08,415.93,"M",2018
"BOGLK",2018-11-09,415.92,"M",2018
"BOGLK",2018-11-10,415.92,"M",2018
"BOGLK",2018-11-11,415.92,"M",2018
"BOGLK",2018-11-12,415.92,"M",2018
"BOGLK",2018-11-13,415.91,"M",2018
"BOGLK",2018-11-14,415.91,"M",2018
"BOGLK",2018-11-15,415.91,"M",2018
"BOGLK",2018-11-16,415.91,"M",2018
"BOGLK",2018-11-17,415.9,"M",2018
"BOGLK",2018-11-18,415.9,"M",2018
"BOGLK",2018-11-19,415.9,"M",2018
"BOGLK",2018-11-20,415.9,"M",2018
"BOGLK",2018-11-21,415.9,"M",2018
"BOGLK",2018-11-22,415.9,"M",2018
"BOGLK",2018-11-23,415.9,"M",2018
"BOGLK",2018-11-24,415.89,"M",2018
"BOGLK",2018-11-25,415.89,"M",2018
"BOGLK",2018-11-26,415.89,"M",2018
"BOGLK",2018-11-27,415.88,"M",2018
"BOGLK",2018-11-28,415.88,"M",2018
"BOGLK",2018-11-29,415.88,"M",2018
"BOGLK",2018-11-30,415.88,"M",2018
"BOGLK",2018-12-01,415.88,"M",2018
"BOGLK",2018-12-02,415.88,"M",2018
"BOGLK",2018-12-03,415.88,"M",2018
"BOGLK",2018-12-04,415.88,"M",2018
"BOGLK",2018-12-05,415.87,"M",2018
"BOGLK",2018-12-06,415.87,"M",2018
"BOGLK",2018-12-07,415.87,"M",2018
"BOGLK",2018-12-08,415.87,"M",2018
"BOGLK",2018-12-09,415.86,"M",2018
"BOGLK",2018-12-10,415.86,"M",2018
"BOGLK",2018-12-11,415.86,"M",2018
"BOGLK",2018-12-12,415.86,"M",2018
"BOGLK",2018-12-13,415.86,"M",2018
"BOGLK",2018-12-14,415.86,"M",2018
"BOGLK",2018-12-15,415.86,"M",2018
"BOGLK",2018-12-16,415.86,"M",2018
"BOGLK",2018-12-17,415.85,"M",2018
"BOGLK",2018-12-18,415.85,"M",2018
"BOGLK",2018-12-19,415.85,"M",2018
"BOGLK",2018-12-20,415.85,"M",2018
"BOGLK",2018-12-21,415.85,"M",2018
"BOGLK",2018-12-22,415.85,"M",2018
"BOGLK",2018-12-23,415.84,"M",2018
"BOGLK",2018-12-24,415.84,"M",2018
"BOGLK",2018-12-25,415.84,"M",2018
"BOGLK",2018-12-26,415.84,"M",2018
"BOGLK",2018-12-27,415.85,"M",2018
"BOGLK",2018-12-28,415.85,"M",2018
"BOGLK",2018-12-29,415.85,"M",2018
"BOGLK",2018-12-30,415.85,"M",2018
"BOGLK",2018-12-31,415.85,"M",2018
"BOGLK",2019-01-01,415.84,"M",2018
"BOGLK",2019-01-02,415.84,"M",2019
"BOGLK",2019-01-03,415.85,"M",2019
"BOGLK",2019-01-04,415.85,"M",2019
"BOGLK",2019-01-05,415.85,"M",2019
"BOGLK",2019-01-06,415.84,"M",2019
"BOGLK",2019-01-07,415.84,"M",2019
"BOGLK",2019-01-08,415.84,"M",2019
"BOGLK",2019-01-09,415.84,"M",2019
"BOGLK",2019-01-10,415.84,"M",2019
"BOGLK",2019-01-11,415.84,"M",2019
"BOGLK",2019-01-12,415.83,"M",2019
"BOGLK",2019-01-13,415.83,"M",2019
"BOGLK",2019-01-14,415.83,"M",2019
"BOGLK",2019-01-15,415.84,"M",2019
"BOGLK",2019-01-16,415.83,"M",2019
"BOGLK",2019-01-17,415.83,"M",2019
"BOGLK",2019-01-18,415.83,"M",2019
"BOGLK",2019-01-19,415.83,"M",2019
"BOGLK",2019-01-20,415.82,"M",2019
"BOGLK",2019-01-21,415.82,"M",2019
"BOGLK",2019-01-22,415.83,"M",2019
"BOGLK",2019-01-23,415.83,"M",2019
"BOGLK",2019-01-24,415.82,"M",2019
"BOGLK",2019-01-25,415.82,"M",2019
"BOGLK",2019-01-26,415.82,"M",2019
"BOGLK",2019-01-27,415.82,"M",2019
"BOGLK",2019-01-28,415.82,"M",2019
"BOGLK",2019-01-29,415.82,"M",2019
"BOGLK",2019-01-30,415.82,"M",2019
"BOGLK",2019-01-31,415.81,"M",2019
"BOGLK",2019-02-01,415.81,"M",2019
"BOGLK",2019-02-02,415.81,"M",2019
"BOGLK",2019-02-03,415.81,"M",2019
"BOGLK",2019-02-04,415.81,"M",2019
"BOGLK",2019-02-05,415.81,"M",2019
"BOGLK",2019-02-06,415.81,"M",2019
"BOGLK",2019-02-07,415.81,"M",2019
"BOGLK",2019-02-08,415.81,"M",2019
"BOGLK",2019-02-09,415.81,"M",2019
"BOGLK",2019-02-10,415.81,"M",2019
"BOGLK",2019-02-11,415.81,"M",2019
"BOGLK",2019-02-12,415.82,"M",2019
"BOGLK",2019-02-13,415.81,"M",2019
"BOGLK",2019-02-14,415.81,"M",2019
"BOGLK",2019-02-15,415.81,"M",2019
"BOGLK",2019-02-16,415.81,"M",2019
"BOGLK",2019-02-17,415.81,"M",2019
"BOGLK",2019-02-18,415.81,"M",2019
"BOGLK",2019-02-19,415.81,"M",2019
"BOGLK",2019-02-20,415.81,"M",2019
"BOGLK",2019-02-21,415.81,"M",2019
"BOGLK",2019-02-22,415.81,"M",2019
"BOGLK",2019-02-23,415.81,"M",2019
"BOGLK",2019-02-24,415.81,"M",2019
"BOGLK",2019-02-25,415.81,"M",2019
"BOGLK",2019-02-26,415.81,"M",2019
"BOGLK",2019-02-27,415.81,"M",2019
"BOGLK",2019-02-28,415.81,"M",2019
"BOGLK",2019-03-01,415.81,"M",2019
"BOGLK",2019-03-02,415.8,"M",2019
"BOGLK",2019-03-03,415.8,"M",2019
"BOGLK",2019-03-04,415.8,"M",2019
"BOGLK",2019-03-05,415.8,"M",2019
"BOGLK",2019-03-06,415.8,"M",2019
"BOGLK",2019-03-07,415.79,"M",2019
"BOGLK",2019-03-08,415.79,"M",2019
"BOGLK",2019-03-09,415.79,"M",2019
"BOGLK",2019-03-10,415.8,"M",2019
"BOGLK",2019-03-11,415.8,"M",2019
"BOGLK",2019-03-12,415.8,"M",2019
"BOGLK",2019-03-13,415.83,"M",2019
"BOGLK",2019-03-14,415.85,"M",2019
"BOGLK",2019-03-15,415.85,"M",2019
"BOGLK",2019-03-16,415.85,"M",2019
"BOGLK",2019-03-17,415.85,"M",2019
"BOGLK",2019-03-18,415.85,"M",2019
"BOGLK",2019-03-19,415.86,"M",2019
"BOGLK",2019-03-20,415.86,"M",2019
"BOGLK",2019-03-21,415.88,"M",2019
"BOGLK",2019-03-22,415.89,"M",2019
"BOGLK",2019-03-23,415.9,"M",2019
"BOGLK",2019-03-24,415.9,"M",2019
"BOGLK",2019-03-25,415.9,"M",2019
"BOGLK",2019-03-26,415.9,"M",2019
"BOGLK",2019-03-27,415.94,"M",2019
"BOGLK",2019-03-28,415.95,"M",2019
"BOGLK",2019-03-29,415.95,"M",2019
"BOGLK",2019-03-30,415.95,"M",2019
"BOGLK",2019-03-31,415.95,"M",2019
"BOGLK",2019-04-01,415.96,"M",2019
"BOGLK",2019-04-02,415.97,"M",2019
"BOGLK",2019-04-03,415.97,"M",2019
"BOGLK",2019-04-04,415.98,"M",2019
"BOGLK",2019-04-05,415.99,"M",2019
"BOGLK",2019-04-06,416,"M",2019
"BOGLK",2019-04-07,416.03,"M",2019
"BOGLK",2019-04-08,416.05,"M",2019
"BOGLK",2019-04-09,416.05,"M",2019
"BOGLK",2019-04-10,416.04,"M",2019
"BOGLK",2019-04-11,416.04,"M",2019
"BOGLK",2019-04-12,416.03,"M",2019
"BOGLK",2019-04-13,416.03,"M",2019
"BOGLK",2019-04-14,416.04,"M",2019
"BOGLK",2019-04-15,416.05,"M",2019
"BOGLK",2019-04-16,416.07,"M",2019
"BOGLK",2019-04-17,416.09,"M",2019
"BOGLK",2019-04-18,416.09,"M",2019
"BOGLK",2019-04-19,416.08,"M",2019
"BOGLK",2019-04-20,416.08,"M",2019
"BOGLK",2019-04-21,416.09,"M",2019
"BOGLK",2019-04-22,416.09,"M",2019
"BOGLK",2019-04-23,416.09,"M",2019
"BOGLK",2019-04-24,416.08,"M",2019
"BOGLK",2019-04-25,416.07,"M",2019
"BOGLK",2019-04-26,416.06,"M",2019
"BOGLK",2019-04-27,416.06,"M",2019
"BOGLK",2019-04-28,416.06,"M",2019
"BOGLK",2019-04-29,416.06,"M",2019
"BOGLK",2019-04-30,416.06,"M",2019
"BOGLK",2019-05-01,416.07,"M",2019
"BOGLK",2019-05-02,416.07,"M",2019
"BOGLK",2019-05-03,416.06,"M",2019
"BOGLK",2019-05-04,416.06,"M",2019
"BOGLK",2019-05-05,416.06,"M",2019
"BOGLK",2019-05-06,416.06,"M",2019
"BOGLK",2019-05-07,416.05,"M",2019
"BOGLK",2019-05-08,416.05,"M",2019
"BOGLK",2019-05-09,416.06,"M",2019
"BOGLK",2019-05-10,416.05,"M",2019
"BOGLK",2019-05-11,416.05,"M",2019
"BOGLK",2019-05-12,416.04,"M",2019
"BOGLK",2019-05-13,416.04,"M",2019
"BOGLK",2019-05-14,416.03,"M",2019
"BOGLK",2019-05-15,416.03,"M",2019
"BOGLK",2019-05-16,416.03,"M",2019
"BOGLK",2019-05-17,416.02,"M",2019
"BOGLK",2019-05-18,416.03,"M",2019
"BOGLK",2019-05-19,416.02,"M",2019
"BOGLK",2019-05-20,416.01,"M",2019
"BOGLK",2019-05-21,416,"M",2019
"BOGLK",2019-05-22,416.02,"M",2019
"BOGLK",2019-05-23,416.02,"M",2019
"BOGLK",2019-05-24,416.02,"M",2019
"BOGLK",2019-05-25,416.02,"M",2019
"BOGLK",2019-05-26,416.02,"M",2019
"BOGLK",2019-05-27,416.02,"M",2019
"BOGLK",2019-05-28,416.03,"M",2019
"BOGLK",2019-05-29,416.02,"M",2019
"BOGLK",2019-05-30,416.02,"M",2019
"BOGLK",2019-05-31,416.01,"M",2019
"BOGLK",2019-06-01,416,"M",2019
"BOGLK",2019-06-02,416,"M",2019
"BOGLK",2019-06-03,415.99,"M",2019
"BOGLK",2019-06-04,415.98,"M",2019
"BOGLK",2019-06-05,415.98,"M",2019
"BOGLK",2019-06-06,415.97,"M",2019
"BOGLK",2019-06-07,415.96,"M",2019
"BOGLK",2019-06-08,415.95,"M",2019
"BOGLK",2019-06-09,415.95,"M",2019
"BOGLK",2019-06-10,415.95,"M",2019
"BOGLK",2019-06-11,415.94,"M",2019
"BOGLK",2019-06-12,415.94,"M",2019
"BOGLK",2019-06-13,415.93,"M",2019
"BOGLK",2019-06-14,415.92,"M",2019
"BOGLK",2019-06-15,415.91,"M",2019
"BOGLK",2019-06-16,415.92,"M",2019
"BOGLK",2019-06-17,415.92,"M",2019
"BOGLK",2019-06-18,415.91,"M",2019
"BOGLK",2019-06-19,415.91,"M",2019
"BOGLK",2019-06-20,415.9,"M",2019
"BOGLK",2019-06-21,415.89,"M",2019
"BOGLK",2019-06-22,415.89,"M",2019
"BOGLK",2019-06-23,415.88,"M",2019
"BOGLK",2019-06-24,415.91,"M",2019
"BOGLK",2019-06-25,415.91,"M",2019
"BOGLK",2019-06-26,415.91,"M",2019
"BOGLK",2019-06-27,415.9,"M",2019
"BOGLK",2019-06-28,415.9,"M",2019
"BOGLK",2019-06-29,415.89,"M",2019
"BOGLK",2019-06-30,415.95,"M",2019
"BOGLK",2019-07-01,415.95,"M",2019
"BOGLK",2019-07-02,415.94,"M",2019
"BOGLK",2019-07-03,415.94,"M",2019
"BOGLK",2019-07-04,415.93,"M",2019
"BOGLK",2019-07-05,415.92,"M",2019
"BOGLK",2019-07-06,415.91,"M",2019
"BOGLK",2019-07-07,415.91,"M",2019
"BOGLK",2019-07-08,415.9,"M",2019
"BOGLK",2019-07-09,415.91,"M",2019
"BOGLK",2019-07-10,415.94,"M",2019
"BOGLK",2019-07-11,415.94,"M",2019
"BOGLK",2019-07-12,415.94,"M",2019
"BOGLK",2019-07-13,415.92,"M",2019
"BOGLK",2019-07-14,415.91,"M",2019
"BOGLK",2019-07-15,415.93,"M",2019
"BOGLK",2019-07-16,415.93,"M",2019
"BOGLK",2019-07-17,415.95,"M",2019
"BOGLK",2019-07-18,415.96,"M",2019
"BOGLK",2019-07-19,415.95,"M",2019
"BOGLK",2019-07-20,415.95,"M",2019
"BOGLK",2019-07-21,415.94,"M",2019
"BOGLK",2019-07-22,415.93,"M",2019
"BOGLK",2019-07-23,415.92,"M",2019
"BOGLK",2019-07-24,415.91,"M",2019
"BOGLK",2019-07-25,415.92,"M",2019
"BOGLK",2019-07-26,415.92,"M",2019
"BOGLK",2019-07-27,415.91,"M",2019
"BOGLK",2019-07-28,415.9,"M",2019
"BOGLK",2019-07-29,415.9,"M",2019
"BOGLK",2019-07-30,415.92,"M",2019
"BOGLK",2019-07-31,415.88,"M",2019
"BOGLK",2019-08-01,415.88,"M",2019
"BOGLK",2019-08-02,415.87,"M",2019
"BOGLK",2019-08-03,415.86,"M",2019
"BOGLK",2019-08-04,415.85,"M",2019
"BOGLK",2019-08-05,415.86,"M",2019
"BOGLK",2019-08-06,415.84,"M",2019
"BOGLK",2019-08-07,415.85,"M",2019
"BOGLK",2019-08-08,415.84,"M",2019
"BOGLK",2019-08-09,415.83,"M",2019
"BOGLK",2019-08-10,415.83,"M",2019
"BOGLK",2019-08-11,415.84,"M",2019
"BOGLK",2019-08-12,415.84,"M",2019
"BOGLK",2019-08-13,415.84,"M",2019
"BOGLK",2019-08-14,415.84,"M",2019
"BOGLK",2019-08-15,415.83,"M",2019
"BOGLK",2019-08-16,415.83,"M",2019
"BOGLK",2019-08-17,415.83,"M",2019
"BOGLK",2019-08-18,415.83,"M",2019
"BOGLK",2019-08-19,415.81,"M",2019
"BOGLK",2019-08-20,415.83,"M",2019
"BOGLK",2019-08-21,415.82,"M",2019
"BOGLK",2019-08-22,415.81,"M",2019
"BOGLK",2019-08-23,415.8,"M",2019
"BOGLK",2019-08-24,415.8,"M",2019
"BOGLK",2019-08-25,415.8,"M",2019
"BOGLK",2019-08-26,415.86,"M",2019
"BOGLK",2019-08-27,415.86,"M",2019
"BOGLK",2019-08-28,415.86,"M",2019
"BOGLK",2019-08-29,415.85,"M",2019
"BOGLK",2019-08-30,415.84,"M",2019
"BOGLK",2019-08-31,415.83,"M",2019
"BOGLK",2019-09-01,415.83,"M",2019
"BOGLK",2019-09-02,415.83,"M",2019
"BOGLK",2019-09-03,415.84,"M",2019
"BOGLK",2019-09-04,415.83,"M",2019
"BOGLK",2019-09-05,415.84,"M",2019
"BOGLK",2019-09-06,415.83,"M",2019
"BOGLK",2019-09-07,415.83,"M",2019
"BOGLK",2019-09-08,415.83,"M",2019
"BOGLK",2019-09-09,415.84,"M",2019
"BOGLK",2019-09-10,415.9,"M",2019
"BOGLK",2019-09-11,415.89,"M",2019
"BOGLK",2019-09-12,415.92,"M",2019
"BOGLK",2019-09-13,415.93,"M",2019
"BOGLK",2019-09-14,415.93,"M",2019
"BOGLK",2019-09-15,415.93,"M",2019
"BOGLK",2019-09-16,415.93,"M",2019
"BOGLK",2019-09-17,415.94,"M",2019
"BOGLK",2019-09-18,415.94,"M",2019
"BOGLK",2019-09-19,415.94,"M",2019
"BOGLK",2019-09-20,415.94,"M",2019
"BOGLK",2019-09-21,415.95,"M",2019
"BOGLK",2019-09-22,415.95,"M",2019
"BOGLK",2019-09-23,415.94,"M",2019
"BOGLK",2019-09-24,415.93,"M",2019
"BOGLK",2019-09-25,415.93,"M",2019
"BOGLK",2019-09-26,415.93,"M",2019
"BOGLK",2019-09-27,415.93,"M",2019
"BOGLK",2019-09-28,415.92,"M",2019
"BOGLK",2019-09-29,415.92,"M",2019
"BOGLK",2019-09-30,415.96,"M",2019
"BOGLK",2019-10-01,415.96,"M",2019
"BOGLK",2019-10-02,415.95,"M",2019
"BOGLK",2019-10-03,415.98,"M",2019
"BOGLK",2019-10-04,415.98,"M",2019
"BOGLK",2019-10-05,416,"M",2019
"BOGLK",2019-10-06,416,"M",2019
"BOGLK",2019-10-07,416,"M",2019
"BOGLK",2019-10-08,415.99,"M",2019
"BOGLK",2019-10-09,415.98,"M",2019
"BOGLK",2019-10-10,415.98,"M",2019
"BOGLK",2019-10-11,416,"M",2019
"BOGLK",2019-10-12,416,"M",2019
"BOGLK",2019-10-13,416.01,"M",2019
"BOGLK",2019-10-14,416.01,"M",2019
"BOGLK",2019-10-15,416.01,"M",2019
"BOGLK",2019-10-16,416.01,"M",2019
"BOGLK",2019-10-17,416.01,"M",2019
"BOGLK",2019-10-18,416,"M",2019
"BOGLK",2019-10-19,416,"M",2019
"BOGLK",2019-10-20,416,"M",2019
"BOGLK",2019-10-21,416.04,"M",2019
"BOGLK",2019-10-22,416.04,"M",2019
"BOGLK",2019-10-23,416.04,"M",2019
"BOGLK",2019-10-24,416.03,"M",2019
"BOGLK",2019-10-25,416.03,"M",2019
"BOGLK",2019-10-26,416.03,"M",2019
"BOGLK",2019-10-27,416.02,"M",2019
"BOGLK",2019-10-28,416.02,"M",2019
"BOGLK",2019-10-29,416.02,"M",2019
"BOGLK",2019-10-30,416.02,"M",2019
"BOGLK",2019-10-31,416.01,"M",2019
"BOGLK",2019-11-01,416.01,"M",2019
"BOGLK",2019-11-02,416.01,"M",2019
"BOGLK",2019-11-03,416.01,"M",2019
"BOGLK",2019-11-04,416,"M",2019
"BOGLK",2019-11-05,416,"M",2019
"BOGLK",2019-11-06,416,"M",2019
"BOGLK",2019-11-07,416,"M",2019
"BOGLK",2019-11-08,415.99,"M",2019
"BOGLK",2019-11-09,415.99,"M",2019
"BOGLK",2019-11-10,415.99,"M",2019
"BOGLK",2019-11-11,415.99,"M",2019
"BOGLK",2019-11-12,415.98,"M",2019
"BOGLK",2019-11-13,415.98,"M",2019
"BOGLK",2019-11-14,415.98,"M",2019
"BOGLK",2019-11-15,415.98,"M",2019
"BOGLK",2019-11-16,415.98,"M",2019
"BOGLK",2019-11-17,415.97,"M",2019
"BOGLK",2019-11-18,415.97,"M",2019
"BOGLK",2019-11-19,415.97,"M",2019
"BOGLK",2019-11-20,415.97,"M",2019
"BOGLK",2019-11-21,415.97,"M",2019
"BOGLK",2019-11-22,415.97,"M",2019
"BOGLK",2019-11-23,415.97,"M",2019
"BOGLK",2019-11-24,415.97,"M",2019
"BOGLK",2019-11-25,415.98,"M",2019
"BOGLK",2019-11-26,415.98,"M",2019
"BOGLK",2019-11-27,415.98,"M",2019
"BOGLK",2019-11-28,415.98,"M",2019
"BOGLK",2019-11-29,415.97,"M",2019
"BOGLK",2019-11-30,415.98,"M",2019
"BOGLK",2019-12-01,415.98,"M",2019
"BOGLK",2019-12-02,415.98,"M",2019
"BOGLK",2019-12-03,415.98,"M",2019
"BOGLK",2019-12-04,415.9,"M",2019
"BOGLK",2019-12-05,415.98,"M",2019
"BOGLK",2019-12-06,415.97,"M",2019
"BOGLK",2019-12-07,415.97,"M",2019
"BOGLK",2019-12-08,415.97,"M",2019
"BOGLK",2019-12-09,415.98,"M",2019
"BOGLK",2019-12-10,415.97,"M",2019
"BOGLK",2019-12-11,415.97,"M",2019
"BOGLK",2019-12-12,415.97,"M",2019
"BOGLK",2019-12-13,415.97,"M",2019
"BOGLK",2019-12-14,415.97,"M",2019
"BOGLK",2019-12-15,415.97,"M",2019
"BOGLK",2019-12-16,415.97,"M",2019
"BOGLK",2019-12-17,415.96,"M",2019
"BOGLK",2019-12-18,415.96,"M",2019
"BOGLK",2019-12-19,415.96,"M",2019
"BOGLK",2019-12-20,415.96,"M",2019
"BOGLK",2019-12-21,415.96,"M",2019
"BOGLK",2019-12-22,415.96,"M",2019
"BOGLK",2019-12-23,415.96,"M",2019
"BOGLK",2019-12-24,415.96,"M",2019
"BOGLK",2019-12-25,415.96,"M",2019
"BOGLK",2019-12-26,415.96,"M",2019
"BOGLK",2019-12-27,415.96,"M",2019
"BOGLK",2019-12-28,415.96,"M",2019
"BOGLK",2019-12-29,415.97,"M",2019
"BOGLK",2019-12-30,415.97,"M",2019
"BOGLK",2019-12-31,415.97,"M",2019
"BOGLK",2020-01-01,415.97,"M",2019
"BOGLK",2020-01-02,415.97,"M",2020
"BOGLK",2020-01-03,415.97,"M",2020
"BOGLK",2020-01-04,415.97,"M",2020
"BOGLK",2020-01-05,415.97,"M",2020
"BOGLK",2020-01-06,415.97,"M",2020
"BOGLK",2020-01-07,415.96,"M",2020
"BOGLK",2020-01-08,415.96,"M",2020
"BOGLK",2020-01-09,415.96,"M",2020
"BOGLK",2020-01-10,415.96,"M",2020
"BOGLK",2020-01-11,415.96,"M",2020
"BOGLK",2020-01-12,415.96,"M",2020
"BOGLK",2020-01-13,415.96,"M",2020
"BOGLK",2020-01-14,415.96,"M",2020
"BOGLK",2020-01-15,415.96,"M",2020
"BOGLK",2020-01-16,415.96,"M",2020
"BOGLK",2020-01-17,415.96,"M",2020
"BOGLK",2020-01-18,415.96,"M",2020
"BOGLK",2020-01-19,415.96,"M",2020
"BOGLK",2020-01-20,415.96,"M",2020
"BOGLK",2020-01-21,415.96,"M",2020
"BOGLK",2020-01-22,415.96,"M",2020
"BOGLK",2020-01-23,415.96,"M",2020
"BOGLK",2020-01-24,415.95,"M",2020
"BOGLK",2020-01-25,415.95,"M",2020
"BOGLK",2020-01-26,415.95,"M",2020
"BOGLK",2020-01-27,415.95,"M",2020
"BOGLK",2020-01-28,415.95,"M",2020
"BOGLK",2020-01-29,415.95,"M",2020
"BOGLK",2020-01-30,415.95,"M",2020
"BOGLK",2020-01-31,415.95,"M",2020
"BOGLK",2020-02-01,415.95,"M",2020
"BOGLK",2020-02-02,415.95,"M",2020
"BOGLK",2020-02-03,415.95,"M",2020
"BOGLK",2020-02-04,415.95,"M",2020
"BOGLK",2020-02-05,415.95,"M",2020
"BOGLK",2020-02-06,415.95,"M",2020
"BOGLK",2020-02-07,415.95,"M",2020
"BOGLK",2020-02-08,415.95,"M",2020
"BOGLK",2020-02-09,415.95,"M",2020
"BOGLK",2020-02-10,415.95,"M",2020
"BOGLK",2020-02-11,415.95,"M",2020
"BOGLK",2020-02-12,415.95,"M",2020
"BOGLK",2020-02-13,415.95,"M",2020
"BOGLK",2020-02-14,415.95,"M",2020
"BOGLK",2020-02-15,415.94,"M",2020
"BOGLK",2020-02-16,415.94,"M",2020
"BOGLK",2020-02-17,415.93,"M",2020
"BOGLK",2020-02-18,415.93,"M",2020
"BOGLK",2020-02-19,415.93,"M",2020
"BOGLK",2020-02-20,415.93,"M",2020
"BOGLK",2020-02-21,415.93,"M",2020
"BOGLK",2020-02-22,415.93,"M",2020
"BOGLK",2020-02-23,415.93,"M",2020
"BOGLK",2020-02-24,415.93,"M",2020
"BOGLK",2020-02-25,415.92,"M",2020
"BOGLK",2020-02-26,415.92,"M",2020
"BOGLK",2020-02-27,415.92,"M",2020
"BOGLK",2020-02-28,415.92,"M",2020
"BOGLK",2020-02-29,415.92,"M",2020
"BOGLK",2020-03-01,415.92,"M",2020
"BOGLK",2020-03-02,415.92,"M",2020
"BOGLK",2020-03-03,415.91,"M",2020
"BOGLK",2020-03-04,415.91,"M",2020
"BOGLK",2020-03-05,415.91,"M",2020
"BOGLK",2020-03-06,415.91,"M",2020
"BOGLK",2020-03-07,415.91,"M",2020
"BOGLK",2020-03-08,415.91,"M",2020
"BOGLK",2020-03-09,415.91,"M",2020
"BOGLK",2020-03-10,415.91,"M",2020
"BOGLK",2020-03-11,415.91,"M",2020
"BOGLK",2020-03-12,415.91,"M",2020
"BOGLK",2020-03-13,415.91,"M",2020
